"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.840535829E1,-1.416262326E-2,-2.300948795E-2,-9.657085955E-2,1.002793466E-1
2.841538529E1,-2.162262433E-2,-1.933414746E-2,-5.976029813E-2,6.642770788E-2
2.842541229E1,-7.669621009E-2,-3.022133410E-2,-1.013842875E-1,1.306690913E-1
2.843544029E1,4.581112109E-2,-4.972026341E-2,-1.434526652E-1,1.585857199E-1
2.844546729E1,8.923568283E-2,-4.771393754E-2,3.088499308E-3,1.012381635E-1
2.845549529E1,-5.388893988E-2,-6.332026575E-2,-1.084360296E-1,1.366449648E-1
2.846552229E1,-1.449760933E-1,-4.273576431E-2,-8.314214408E-2,1.725022588E-1
2.847554929E1,8.210948012E-2,4.565341529E-2,6.699973583E-2,1.153913587E-1
2.848557729E1,1.242530403E-1,-2.267075144E-3,-1.160684001E-1,1.700465558E-1
2.849560429E1,-8.173110131E-2,-3.682459474E-2,-1.195124102E-1,1.493962512E-1
2.850563229E1,-1.601902469E-1,6.113739051E-3,-9.181882739E-3,1.605696110E-1
2.851565929E1,-3.667291431E-2,4.548242077E-2,-1.355191630E-1,1.475770876E-1
2.852568729E1,-3.026397081E-2,1.223304027E-1,-7.310189009E-2,1.456863812E-1
2.853571429E1,-2.611674860E-3,1.358919230E-1,-7.265808642E-2,1.541188928E-1
2.854574129E1,-4.706808516E-2,7.153604228E-2,-1.064877373E-1,1.366471667E-1
2.855576929E1,-5.203944729E-2,5.457469493E-2,-3.538267136E-2,8.329726786E-2
2.856579629E1,1.242625831E-2,3.471089937E-2,-7.490283251E-2,8.348468571E-2
2.857582429E1,4.724117188E-2,3.479268730E-2,-1.448115581E-1,1.562454696E-1
2.858585129E1,2.603896236E-2,3.000136916E-2,-4.886167288E-2,6.297279403E-2
2.859587829E1,-1.611625224E-2,6.064900182E-2,-9.196968555E-2,1.113393824E-1
2.860590629E1,-3.465516353E-2,8.591010634E-2,-8.777664721E-2,1.276176576E-1
2.861593329E1,-9.589936165E-2,7.350922175E-2,-3.762390912E-2,1.265537506E-1
2.862596129E1,-5.004523155E-2,7.676180854E-2,-9.629896402E-2,1.329300227E-1
2.863598829E1,3.987707428E-3,1.069224412E-1,-6.591624677E-2,1.256712451E-1
2.864601529E1,-8.417351298E-3,1.051790939E-1,-7.774457932E-2,1.310637753E-1
2.865604329E1,-9.429673120E-2,8.658999134E-2,-1.214513469E-1,1.764656617E-1
2.866607029E1,-4.905467668E-2,9.532891095E-2,-9.435242593E-2,1.428157654E-1
2.867609829E1,-1.146113425E-2,8.904403120E-2,-7.937478304E-2,1.198355259E-1
2.868612529E1,-2.577488291E-2,3.438261475E-2,-7.861698389E-2,8.959430195E-2
2.869615229E1,-2.793776341E-2,-5.777765349E-2,-8.295210958E-2,1.048800665E-1
2.870618029E1,6.240266402E-2,-8.061198078E-2,-5.360844254E-2,1.151792040E-1
2.871620729E1,6.343572998E-2,-8.738192361E-2,-5.899548233E-2,1.230453548E-1
2.872623529E1,-6.653278541E-2,-8.672319822E-2,-6.886148930E-2,1.291875743E-1
2.873626229E1,-3.183258462E-2,-4.622695405E-2,-7.618395746E-2,9.462684660E-2
2.874629029E1,-2.236912876E-3,-1.740913443E-2,-7.318667471E-2,7.526201629E-2
2.875631729E1,-7.468307770E-2,-1.889885880E-2,-5.656304061E-2,9.557251970E-2
2.876634429E1,-9.411970675E-2,1.074791327E-4,-4.457975686E-2,1.041435810E-1
2.877637229E1,-5.091685041E-2,5.876488276E-3,-6.164836407E-2,8.017218696E-2
2.878639929E1,-2.617841160E-2,6.396488473E-3,-8.635051131E-2,9.045791896E-2
2.879642729E1,-3.361964676E-2,-7.733308151E-3,-7.363164783E-2,8.131238691E-2
2.880645429E1,3.855038445E-3,-3.777231876E-2,-4.279869497E-2,5.721309008E-2
2.881648129E1,3.134632469E-2,-3.600558255E-2,-1.088184375E-1,1.188294845E-1
2.882650929E1,-5.296273178E-3,-6.979777470E-2,-7.425086796E-2,1.020439673E-1
2.883653629E1,-2.304485447E-2,-6.839955926E-2,-1.451922119E-2,7.362318119E-2
2.884656429E1,-2.789193586E-2,-6.945501823E-2,-7.244875610E-2,1.041670865E-1
2.885659129E1,-1.437337655E-2,-8.970659383E-2,-7.738614500E-2,1.193418718E-1
2.886661829E1,1.038162404E-2,-7.493689254E-2,-4.849329829E-2,8.986053617E-2
2.887664629E1,-6.988224870E-2,-4.531084154E-2,-1.070297742E-1,1.356170108E-1
2.888667329E1,-5.704015971E-2,-4.938284252E-2,-9.775550544E-2,1.234843464E-1
2.889670129E1,-1.570990387E-3,-4.544181917E-2,-7.380764902E-2,8.668907655E-2
2.890672829E1,-3.660456127E-2,-5.350648172E-2,-6.767976701E-2,9.371973301E-2
2.891675629E1,-5.396257368E-2,-5.408937603E-2,-8.669959009E-2,1.155614074E-1
2.892678329E1,-3.554616042E-3,-4.799281318E-2,-6.336218297E-2,7.956576929E-2
2.893681029E1,-1.441895971E-3,-3.543233614E-2,-5.260038257E-2,6.343760521E-2
2.894683829E1,-2.977998352E-2,-1.465951782E-2,-8.195340514E-2,8.842007405E-2
2.895686529E1,-4.487718599E-3,-2.004988320E-2,-5.367860913E-2,5.747634742E-2
2.896689329E1,-1.573927243E-2,-1.998592928E-2,-5.383999228E-2,5.954751745E-2
2.897692029E1,-3.777016945E-2,-3.056010716E-2,-7.750191987E-2,9.147159905E-2
2.898694729E1,3.672142792E-3,-2.975951370E-2,-7.063611925E-2,7.673704862E-2
2.899697529E1,-2.853068935E-2,-4.237469874E-2,-1.122431517E-2,5.230296913E-2
2.900700229E1,-6.526238188E-2,-3.380743146E-2,-3.368697882E-2,8.085130458E-2
2.901703029E1,2.521496405E-3,-2.428045336E-2,-7.455609262E-2,7.845068073E-2
2.902705729E1,-2.309391626E-2,-1.927856237E-2,-7.755220592E-2,8.318254972E-2
2.903708429E1,-3.810801746E-2,-3.340218287E-2,-5.854641616E-2,7.743132222E-2
2.904711229E1,-1.476666348E-2,-5.284676962E-2,-9.417993307E-2,1.089986018E-1
2.905713929E1,-2.437718824E-2,-7.207577683E-2,-8.461213410E-2,1.137909405E-1
2.906716729E1,-8.632356387E-3,-5.239810545E-2,-5.093451083E-2,7.358262991E-2
2.907719429E1,4.420664054E-3,-4.567483071E-2,-8.852976859E-2,9.971585810E-2
2.908722229E1,-3.605165678E-2,-4.418792032E-2,-6.983505070E-2,9.016223469E-2
2.909724929E1,-3.655341641E-2,-4.277647555E-2,-5.951646924E-2,8.190353608E-2
2.910727629E1,-1.972419786E-2,-5.437804576E-2,-8.436772048E-2,1.022933434E-1
2.911730429E1,8.719712875E-3,-7.496207211E-2,-6.072859704E-2,9.686747724E-2
2.912733129E1,1.474398724E-2,-4.067304935E-2,-5.385928810E-2,6.908331939E-2
2.913735929E1,1.549073607E-2,-3.991068207E-2,-8.935247183E-2,9.907920906E-2
2.914738629E1,2.511361535E-2,-5.712674875E-2,-9.191355228E-2,1.110957254E-1
2.915741329E1,-3.033249515E-2,-4.968064852E-2,-6.856737435E-2,8.994282587E-2
2.916744129E1,-1.313722263E-2,-2.042271629E-2,-5.736177027E-2,6.229002045E-2
2.917746829E1,-4.003090630E-3,-3.926807307E-3,-4.705195963E-2,4.738492857E-2
2.918749629E1,-1.097404520E-2,-1.455591246E-2,-5.336344421E-2,5.639114677E-2
2.919752417E1,-2.570053191E-2,-1.665575724E-2,-6.118760347E-2,6.842407770E-2
2.920755117E1,-5.766568844E-2,-1.373375740E-2,-1.137388694E-1,1.282594173E-1
2.921757917E1,-8.354797740E-2,-1.895301864E-2,-6.344228983E-2,1.066039661E-1
2.922760617E1,-1.514289069E-2,-1.986496501E-2,-7.826790512E-2,8.215709917E-2
2.923763417E1,2.105235178E-2,-2.486199550E-3,-9.833437979E-2,1.005934041E-1
2.924766117E1,-1.585765799E-2,-1.764225561E-2,-9.010617793E-2,9.317638006E-2
2.925768817E1,-6.651976165E-2,-2.863392469E-2,-4.070305288E-2,8.307538051E-2
2.926771617E1,3.467805446E-2,-2.246492945E-2,-2.139262319E-2,4.652832302E-2
2.927774317E1,6.727496610E-2,-4.279416338E-2,-5.058192372E-2,9.442347426E-2
2.928777117E1,-6.394383475E-2,-6.006523043E-2,-7.198273301E-2,1.134819799E-1
2.929779817E1,-2.514701301E-2,-6.746309113E-2,-1.067128551E-1,1.287294619E-1
2.930782617E1,4.723229599E-2,-7.172651533E-2,-6.465324819E-2,1.074970943E-1
2.931785317E1,-1.005084294E-2,-6.673259117E-2,-3.801099479E-2,7.745381781E-2
2.932788017E1,-5.983081190E-2,-3.846572544E-2,-9.339231312E-2,1.173944728E-1
2.933790817E1,-5.639472303E-2,-3.727939848E-2,-6.509822130E-2,9.385039559E-2
2.934793517E1,3.065414911E-2,-2.564636294E-2,-1.839124739E-2,4.399603130E-2
2.935796317E1,-5.742354062E-3,-5.326901168E-2,-5.222265244E-2,7.481823082E-2
2.936799017E1,-4.459340645E-2,-6.894360613E-2,-1.076074791E-1,1.353556880E-1
2.937801717E1,1.823667762E-2,-5.996191744E-2,-9.099086165E-2,1.104868538E-1
2.938804517E1,6.759746745E-2,-3.817471683E-2,-1.032700145E-1,1.291952883E-1
2.939807217E1,-1.607018600E-2,-1.732745614E-2,-1.405442601E-1,1.425172996E-1
2.940810017E1,-1.045678406E-1,-2.096665353E-2,-9.263743758E-3,1.070506926E-1
2.941812717E1,-1.276109135E-3,-1.177366108E-2,2.396481335E-2,2.673125191E-2
2.942815417E1,-8.795443454E-3,-9.186925963E-3,-8.770414174E-2,8.862153187E-2
2.943818217E1,-9.772667136E-2,-3.389283735E-2,-1.098551488E-1,1.508886359E-1
2.944820917E1,-1.295004321E-2,-3.601742316E-2,-8.709778547E-2,9.513665237E-2
2.945823717E1,6.519380501E-2,-2.120255213E-2,-9.368116558E-2,1.160859217E-1
2.946826417E1,-5.079046832E-3,-3.927479737E-2,-9.173696637E-2,9.991985500E-2
2.947829217E1,-2.456008731E-3,-5.444269404E-3,-8.844264507E-2,8.864408337E-2
2.948831917E1,-2.906599738E-2,-2.158565439E-2,-2.692116559E-2,4.511675781E-2
2.949834617E1,5.505747395E-3,-2.164273784E-2,-3.051837265E-2,3.781656284E-2
2.950837417E1,1.650810591E-2,-3.778726570E-3,-5.042931139E-2,5.319691516E-2
2.951840117E1,-2.501273033E-2,-3.026025463E-2,-8.500799060E-2,9.363588070E-2
2.952842917E1,-3.022788481E-2,-5.028868586E-2,-1.147972155E-1,1.289227584E-1
2.953845617E1,-3.826646330E-3,-6.424050786E-2,-9.220065057E-2,1.124386323E-1
2.954848317E1,-2.334200723E-2,-4.599332124E-2,-6.810018182E-2,8.542756969E-2
2.955851117E1,-4.138756997E-2,-4.483560909E-2,-7.005198240E-2,9.290017776E-2
2.956853817E1,-1.656574667E-2,-4.208496921E-2,-5.553568482E-2,7.162248868E-2
2.957856617E1,4.430321096E-3,-5.144387640E-2,-7.709436893E-2,9.278815596E-2
2.958859317E1,-2.010603018E-2,-8.181771319E-2,-1.115140039E-1,1.397632416E-1
2.959862017E1,2.202685422E-2,-8.398045208E-2,-7.304926515E-2,1.134640638E-1
2.960864817E1,7.134704474E-2,-7.251029804E-2,-8.667737067E-2,1.336454664E-1
2.961867517E1,-3.086808183E-2,-8.008266158E-2,-7.591147721E-2,1.145802057E-1
2.962870317E1,-5.026685016E-2,-5.011136904E-2,-4.283202410E-2,8.290046937E-2
2.963873017E1,6.410827856E-3,-5.114924982E-3,-6.214771628E-2,6.268652017E-2
2.964875717E1,-5.549895243E-2,-1.394177210E-2,-4.164094627E-2,7.077058101E-2
2.965878517E1,-5.315836682E-2,-1.666686695E-2,-1.105036050E-1,1.237523460E-1
2.966881217E1,2.714067372E-3,-2.638530482E-2,-5.048719883E-2,5.703076115E-2
2.967884017E1,2.771559663E-2,-5.306530930E-3,-6.725993693E-2,7.293978806E-2
2.968886717E1,-2.254092498E-2,1.338924676E-2,-1.100779277E-1,1.131570387E-1
2.969889417E1,-2.888617722E-2,9.186341241E-3,-4.811498344E-2,5.686696520E-2
2.970892217E1,-1.965783653E-3,1.625087410E-2,-5.755589783E-2,5.983842068E-2
2.971894917E1,-9.503849619E-3,6.714979000E-3,-7.641901553E-2,7.729993554E-2
2.972897717E1,-1.086663002E-2,-1.662809260E-2,-8.689722598E-2,8.913868405E-2
2.973900417E1,4.844651143E-3,-3.721193623E-2,-1.107018256E-1,1.168892341E-1
2.974903217E1,-3.343553484E-2,-6.961095616E-2,-6.714708567E-2,1.023345070E-1
2.975905917E1,1.903346353E-3,-5.226917434E-2,-7.358253121E-2,9.027778361E-2
2.976908617E1,2.780410429E-3,-6.077870037E-2,-6.339668155E-2,8.786876767E-2
2.977911417E1,-2.302290914E-2,-7.548791952E-2,-4.303667665E-2,8.989235716E-2
2.978914117E1,6.249682247E-3,-7.110941481E-2,-6.189102352E-2,9.447807256E-2
2.979916917E1,2.934850012E-3,-6.077256080E-2,-7.162195981E-2,9.397671316E-2
2.980919617E1,-2.650557016E-2,-6.476167750E-2,-8.239428520E-2,1.080992061E-1
2.981922317E1,-1.436437961E-2,-5.984044153E-2,-5.590639830E-2,8.314288433E-2
2.982925117E1,3.206277763E-2,-3.949911118E-2,-3.900034368E-2,6.410326279E-2
2.983927817E1,-1.624504516E-2,-1.959350802E-2,-4.843891919E-2,5.471869827E-2
2.984930617E1,-4.779037618E-2,-1.166417196E-2,-7.673827350E-2,9.115226592E-2
2.985933317E1,-2.169329341E-2,-2.844772741E-2,-4.680754602E-2,5.891365324E-2
2.986936017E1,-1.281678151E-2,-2.914895475E-2,-7.421169162E-2,8.075460745E-2
2.987938817E1,-5.334542748E-2,-6.046496071E-3,-1.213835192E-1,1.327262351E-1
2.988941517E1,-2.570991486E-2,-4.979415759E-3,-9.924713016E-2,1.026439825E-1
2.989944317E1,-6.193126881E-2,-2.233227074E-2,-1.482029432E-1,1.621675823E-1
2.990947017E1,-4.375443150E-2,-1.257206183E-2,-7.021628916E-2,8.368293899E-2
2.991949817E1,5.691726311E-2,-1.876027979E-2,-9.806423843E-2,1.149265757E-1
2.992952517E1,2.109313154E-2,-1.531064183E-2,-5.270972550E-2,5.880179516E-2
2.993955217E1,-4.079651240E-2,-5.205531243E-2,-6.423926532E-2,9.219975155E-2
2.994958017E1,5.543149475E-2,-3.763991587E-2,-4.897335470E-2,8.299279093E-2
2.995960717E1,7.624343460E-2,-5.415618047E-3,-1.125530541E-2,7.725977051E-2
2.996963517E1,-3.410417309E-2,-4.309748769E-2,-2.862212062E-2,6.196542468E-2
2.997966217E1,-2.413099305E-2,-6.111465946E-2,-3.850800812E-2,7.615886761E-2
2.998968917E1,-6.796479137E-3,-4.262846790E-2,-5.677470982E-2,7.132142791E-2
2.999971717E1,-7.074625704E-2,-3.676137172E-2,-6.770315588E-2,1.045951655E-1
3.000974417E1,-5.837471816E-2,-5.508544922E-2,-7.323813021E-2,1.086546739E-1
3.001977217E1,-1.034258245E-2,-4.167701628E-2,-9.524704993E-2,1.044793914E-1
3.002979917E1,-6.389114129E-2,-5.428639065E-2,-9.614167392E-2,1.275629712E-1
3.003982617E1,-4.466910505E-2,-4.489923410E-2,-1.384994888E-1,1.522937247E-1
3.004985417E1,4.951755232E-2,-2.430435386E-2,-1.359600431E-1,1.467236277E-1
3.005988117E1,7.838293081E-3,-3.765299901E-2,-9.929390788E-2,1.064822394E-1
3.006990917E1,-2.830616084E-2,-4.248100843E-2,-8.552839279E-2,9.960412036E-2
3.007993617E1,1.958262215E-2,-1.940252334E-3,-2.521143973E-2,3.198218821E-2
3.008996417E1,3.414353672E-2,-2.246704906E-2,-1.568807960E-3,4.090245166E-2
3.009999117E1,-1.127080967E-2,-2.575647332E-2,-1.669613957E-2,3.269844255E-2
3.011001817E1,-4.879454867E-2,-2.427018419E-2,-4.289926708E-2,6.935630423E-2
3.012004617E1,-3.160164244E-3,-2.975827117E-2,-8.152188063E-2,8.684099471E-2
3.013007317E1,6.976915989E-5,-1.607191276E-2,-1.150556624E-1,1.161727881E-1
3.014010117E1,-6.152691100E-2,-2.940776713E-2,-1.197030294E-1,1.377649912E-1
3.015012817E1,-3.138951186E-2,-2.238083918E-2,-8.034308195E-2,8.911349075E-2
3.016015517E1,-1.690781792E-2,-2.514105387E-2,-4.785653651E-2,5.664093028E-2
3.017018317E1,-1.315353088E-2,-4.620005686E-2,-9.081836879E-2,1.027396551E-1
3.018021017E1,8.711940190E-3,-4.422947209E-2,-9.396183193E-2,1.042159775E-1
3.019023779E1,3.304784617E-2,-3.209565908E-2,-8.602891445E-2,9.758722042E-2
3.020026479E1,7.051019854E-2,-4.075078078E-2,-6.942399144E-2,1.070140403E-1
3.021029179E1,6.401856034E-3,-4.910192035E-2,-6.763065040E-2,8.382056559E-2
3.022031979E1,-4.493363674E-2,-6.854040407E-2,-8.724221170E-2,1.196997168E-1
3.023034679E1,-2.656481890E-2,-4.290029034E-2,-2.572365582E-2,5.663771697E-2
3.024037479E1,1.282681771E-2,-2.058614597E-2,-2.722171247E-2,3.646009172E-2
3.025040179E1,-7.756150665E-2,-4.840401862E-2,-5.536436141E-2,1.068828744E-1
3.026042879E1,-8.890110333E-2,-5.300325572E-2,-7.302821517E-2,1.266722997E-1
3.027045679E1,1.518688185E-2,-4.144700143E-2,-1.197316808E-1,1.276094459E-1
3.028048379E1,2.913601322E-2,-2.691798616E-2,-8.425603867E-2,9.312660896E-2
3.029051179E1,-5.645843484E-2,-1.846364323E-2,-1.393449962E-1,1.514776847E-1
3.030053879E1,-2.415240848E-2,-1.553776961E-2,-7.781883895E-2,8.294897718E-2
3.031056679E1,5.044679366E-2,-1.285009693E-2,-2.708254874E-2,5.868107384E-2
3.032059379E1,9.823742565E-3,-6.756567322E-3,-8.081904531E-2,8.169378926E-2
3.033062079E1,-2.327269945E-2,5.417079851E-3,-7.618161857E-2,7.984110659E-2
3.034064879E1,3.536867002E-2,3.966970369E-4,-6.750493526E-2,7.621034360E-2
3.035067579E1,2.098442815E-2,-9.211593904E-3,-6.856035769E-2,7.228915779E-2
3.036070379E1,-6.520576439E-2,-2.290507860E-2,-6.347620368E-2,9.383849300E-2
3.037073079E1,-2.422906182E-2,-2.082540672E-2,-3.174219489E-2,4.503678428E-2
3.038075779E1,-3.183040562E-2,-3.229910564E-2,-5.149584353E-2,6.861653480E-2
3.039078579E1,-9.658104650E-2,-4.650023829E-2,-5.688463748E-2,1.213508660E-1
3.040081279E1,-2.228365663E-2,-5.205977093E-2,-7.694117188E-2,9.553389468E-2
3.041084079E1,4.411267853E-2,-7.825672232E-2,-6.286984742E-2,1.096478942E-1
3.042086779E1,-3.337573792E-2,-9.116017509E-2,-9.370280027E-2,1.349234308E-1
3.043089479E1,-1.811194691E-2,-9.873813003E-2,-9.309878290E-2,1.369110818E-1
3.044092279E1,5.034965222E-2,-6.834492434E-2,-7.872925043E-2,1.157774202E-1
3.045094979E1,4.799940957E-2,-6.595706765E-2,-8.007644892E-2,1.143088613E-1
3.046097779E1,6.733489092E-3,-5.186765336E-2,-7.528816402E-2,9.167279303E-2
3.047100479E1,-9.086193969E-3,-2.935594618E-2,-6.301778197E-2,7.011113565E-2
3.048103179E1,-3.174847608E-2,-2.249789312E-3,-7.828720093E-2,8.450984034E-2
3.049105979E1,-2.771661989E-2,3.600057587E-3,-1.059883851E-1,1.096116290E-1
3.050108679E1,-1.673615417E-2,5.945521966E-3,-7.515894055E-2,7.722897405E-2
3.051111479E1,-5.042388445E-2,8.790923283E-4,-8.025829732E-2,9.478784318E-2
3.052114179E1,-7.038942156E-2,2.059023902E-3,-6.903807521E-2,9.861625665E-2
3.053116979E1,-5.992340804E-3,3.781028911E-3,-3.521193266E-2,3.591774672E-2
3.054119679E1,2.687999753E-2,1.933780197E-2,-4.285307407E-2,5.415598591E-2
3.055122379E1,-2.334273813E-2,9.644251317E-3,-8.521673620E-2,8.888074671E-2
3.056125179E1,7.474696767E-3,1.692842022E-3,-1.045259964E-1,1.048065873E-1
3.057127879E1,5.703378259E-2,-1.389868543E-2,-1.057223368E-1,1.209265823E-1
3.058130679E1,2.055908204E-2,-4.096822411E-2,-1.093177897E-1,1.185388138E-1
3.059133379E1,-1.024090714E-2,-3.400883149E-2,-5.887035191E-2,6.875460081E-2
3.060136079E1,-2.125832224E-2,-4.565553490E-2,-6.950117469E-2,8.582981658E-2
3.061138879E1,-7.512042202E-2,-7.347563680E-2,-5.558070838E-2,1.188737236E-1
3.062141579E1,-3.189926344E-2,-7.999842513E-2,-4.898914218E-2,9.908202200E-2
3.063144379E1,1.616509362E-2,-7.465947870E-2,-4.284956574E-2,8.758671872E-2
3.064147079E1,-4.239041770E-2,-7.197732434E-2,-7.278672516E-2,1.107952620E-1
3.065149779E1,-5.360167257E-2,-8.536017571E-2,-1.072104532E-1,1.471515551E-1
3.066152579E1,3.498348925E-2,-6.413379617E-2,-6.529585719E-2,9.798233156E-2
3.067155279E1,4.974558002E-2,-5.032884892E-2,-4.748582304E-2,8.522041513E-2
3.068158079E1,-3.741781532E-2,-5.769802172E-2,-3.056982815E-2,7.525735185E-2
3.069160779E1,9.910210550E-3,-1.203642033E-2,-7.548638463E-2,7.707971168E-2
3.070163479E1,-1.424657192E-2,-1.712207269E-2,-7.624418378E-2,7.943113838E-2
3.071166279E1,-3.165077961E-2,-1.533355560E-2,-5.619408131E-2,6.629226615E-2
3.072168979E1,-1.003410757E-2,-5.383641087E-3,-7.716336608E-2,7.799905109E-2
3.073171779E1,-3.918224690E-2,-1.689114422E-4,-6.399777532E-2,7.503993769E-2
3.074174479E1,-6.859842855E-2,4.960083403E-3,-7.179152906E-2,9.942017135E-2
3.075177279E1,-2.500528198E-2,2.707966167E-2,-5.742667437E-2,6.823778376E-2
3.076179979E1,-2.183062532E-3,2.863743301E-2,-8.377481282E-2,8.856120818E-2
3.077182679E1,-2.918301021E-2,1.947513845E-2,-9.755143762E-2,1.036687614E-1
3.078185479E1,-2.914037122E-2,2.031026702E-2,-7.793870687E-2,8.565109579E-2
3.079188179E1,6.899465506E-3,-1.341018710E-2,-1.071250838E-1,1.081814186E-1
3.080190979E1,1.181777329E-2,-4.306989614E-2,-7.000169635E-2,8.303561411E-2
3.081193679E1,3.284449554E-2,-4.795886278E-2,-3.631764114E-2,6.854038565E-2
3.082196379E1,1.460013660E-2,-4.665182736E-2,-4.275308669E-2,6.494138438E-2
3.083199179E1,-4.097211616E-2,-5.645976417E-2,-5.532284617E-2,8.903390692E-2
3.084201879E1,1.685629618E-2,-5.137228455E-2,-7.044199169E-2,8.879932733E-2
3.085204679E1,3.560015352E-2,-7.641192578E-2,-6.475265086E-2,1.062970325E-1
3.086207379E1,-4.583529567E-2,-7.472065520E-2,-7.238209784E-2,1.136803357E-1
3.087210079E1,-3.360625983E-2,-6.572796643E-2,-8.944778144E-2,1.159760832E-1
3.088212879E1,-3.516426415E-3,-5.459114023E-2,-6.400479198E-2,8.419721635E-2
3.089215579E1,-6.008721231E-2,-4.265291657E-2,-6.236289382E-2,9.653431981E-2
3.090218379E1,-5.471134619E-2,-4.151914146E-2,-6.805515826E-2,9.668854676E-2
3.091221079E1,3.002639570E-2,-2.658553541E-2,-8.108450890E-2,9.046033780E-2
3.092223879E1,-1.178890952E-2,-3.379686993E-2,-1.325838608E-1,1.373305754E-1
3.093226579E1,-2.983313380E-2,-2.815675534E-2,-1.203146482E-1,1.271158263E-1
3.094229279E1,9.073314562E-2,1.797200203E-2,-1.080506980E-1,1.422337861E-1
3.095232079E1,2.849308445E-2,-1.434650905E-3,-7.452451766E-2,7.979860786E-2
3.096234779E1,-4.165730020E-2,5.335584283E-3,-6.404864609E-2,7.659000056E-2
3.097237579E1,-6.845164059E-3,1.670538548E-2,-4.054810166E-2,4.438552381E-2
3.098240279E1,2.832240285E-2,2.091976617E-2,-6.272308230E-3,3.576502440E-2
3.099242979E1,-8.332750539E-3,3.354258914E-2,-5.527372956E-3,3.500131239E-2
3.100245779E1,-5.449874508E-2,-1.827536289E-2,-5.463287473E-2,7.930228941E-2
3.101248479E1,-8.359650929E-2,-2.879958361E-2,-4.070948482E-2,9.733989180E-2
3.102251279E1,-3.358198018E-2,-2.028417382E-2,-8.681185663E-2,9.526539535E-2
3.103253979E1,-2.981586396E-2,-4.952324878E-2,-8.397244871E-2,1.019456230E-1
3.104256679E1,-1.781566438E-2,-5.166000411E-2,-6.780431271E-2,8.708374558E-2
3.105259479E1,-9.514479674E-3,-4.127977107E-2,-1.107585436E-1,1.185833032E-1
3.106262179E1,2.156486023E-2,-6.723545171E-2,-7.348254383E-2,1.019084560E-1
3.107264979E1,5.639501539E-2,-7.892948102E-2,-9.144402087E-2,1.333126764E-1
3.108267679E1,3.959153373E-2,-8.091804598E-2,-6.105545640E-2,1.088254955E-1
3.109270479E1,2.750345919E-2,-6.428980719E-2,-8.889872789E-2,1.131043916E-1
3.110273179E1,2.422943412E-2,-4.071796328E-2,-1.014772582E-1,1.119939817E-1
3.111275879E1,2.636310824E-3,-2.104317896E-2,-7.304049432E-2,7.605707940E-2
3.112278679E1,-3.641302384E-2,-9.926123656E-3,-2.933489621E-2,4.780138462E-2
3.113281379E1,-5.737081518E-2,-7.816886790E-3,-4.819684446E-2,7.533558236E-2
3.114284179E1,-8.550184278E-2,4.419033229E-3,-6.421938479E-2,1.070244007E-1
3.115286879E1,-5.457976556E-2,-5.249228217E-3,-7.336092174E-2,9.158782694E-2
3.116289579E1,-1.251180810E-3,-1.338270519E-2,-6.798440695E-2,6.930037402E-2
3.117292379E1,-3.262644921E-2,-1.554518826E-2,-5.586371362E-2,6.653489736E-2
3.118295079E1,-3.980410743E-2,-2.151073694E-2,-1.064579165E-1,1.156735352E-1
3.119297858E1,-9.165761783E-4,-6.256155297E-3,-8.699721336E-2,8.722668585E-2
3.120300558E1,7.077203960E-2,4.913707674E-3,-1.081003994E-1,1.293001255E-1
3.121303258E1,8.769321475E-2,-1.328692049E-2,-6.349842310E-2,1.090811253E-1
3.122306058E1,2.184530503E-2,-3.311654638E-2,-9.898049712E-2,1.066351809E-1
3.123308758E1,-1.483201296E-2,-3.293634251E-2,-7.174007356E-2,8.032079071E-2
3.124311558E1,2.686742145E-2,-2.926867649E-2,-5.332543731E-2,6.649899265E-2
3.125314258E1,-3.145359369E-2,-4.366291344E-2,-6.380364776E-2,8.346666420E-2
3.126317058E1,-9.459605383E-2,-4.172675416E-2,-5.317574859E-2,1.162634751E-1
3.127319758E1,-4.435412742E-2,-5.179372262E-2,-5.676593900E-2,8.872570176E-2
